timestamp,meter_type,usage,unit
2024-06-13 03:00:00,water,3.936,L
2024-06-13 04:00:00,electricity,0.822,kWh
2024-06-13 04:00:00,water,4.107,L
2024-06-13 05:00:00,electricity,0.889,kWh
2024-06-13 05:00:00,water,4.455,L
2024-06-13 06:00:00,electricity,2.42,kWh
2024-06-13 06:00:00,water,55.379,L
2024-06-13 07:00:00,electricity,1.959,kWh
2024-06-13 07:00:00,water,57.185,L
2024-06-13 08:00:00,electricity,2.468,kWh
2024-06-13 08:00:00,water,66.861,L
2024-06-13 09:00:00,electricity,2.809,kWh
2024-06-13 09:00:00,water,70.098,L
2024-06-13 10:00:00,electricity,2.086,kWh
2024-06-13 10:00:00,water,23.32,L
2024-06-13 11:00:00,electricity,2.065,kWh
2024-06-13 11:00:00,water,21.168,L
2024-06-13 12:00:00,electricity,1.925,kWh
2024-06-13 12:00:00,water,35.131,L
2024-06-13 13:00:00,electricity,1.727,kWh
2024-06-13 13:00:00,water,27.569,L
2024-06-13 14:00:00,electricity,2.082,kWh
2024-06-13 14:00:00,water,24.393,L
2024-06-13 15:00:00,electricity,1.815,kWh
2024-06-13 15:00:00,water,27.828,L
2024-06-13 16:00:00,electricity,2.412,kWh
2024-06-13 16:00:00,water,24.824,L
2024-06-13 17:00:00,electricity,3.767,kWh
2024-06-13 17:00:00,water,57.963,L
2024-06-13 18:00:00,electricity,3.357,kWh
2024-06-13 18:00:00,water,53.504,L
2024-06-13 19:00:00,electricity,3.346,kWh
2024-06-13 19:00:00,water,53.075,L
2024-06-13 20:00:00,electricity,3.531,kWh
2024-06-13 20:00:00,water,51.784,L
2024-06-13 21:00:00,electricity,3.479,kWh
2024-06-13 21:00:00,water,26.029,L
2024-06-13 22:00:00,electricity,2.201,kWh
2024-06-13 22:00:00,water,38.826,L
2024-06-13 23:00:00,electricity,2.017,kWh
2024-06-13 23:00:00,water,27.941,L
2024-06-14 00:00:00,electricity,0.734,kWh
2024-06-14 00:00:00,water,3.515,L
2024-06-14 01:00:00,electricity,0.942,kWh
2024-06-14 01:00:00,water,4.093,L
2024-06-14 02:00:00,electricity,0.796,kWh
2024-06-14 02:00:00,water,3.715,L
2024-06-14 03:00:00,electricity,0.853,kWh
2024-06-14 03:00:00,water,4.174,L
2024-06-14 04:00:00,electricity,0.744,kWh
2024-06-14 04:00:00,water,4.547,L
2024-06-14 05:00:00,electricity,0.821,kWh
2024-06-14 05:00:00,water,4.702,L
2024-06-14 06:00:00,electricity,2.654,kWh
2024-06-14 06:00:00,water,69.159,L
2024-06-14 07:00:00,electricity,2.088,kWh
2024-06-14 07:00:00,water,60.689,L
2024-06-14 08:00:00,electricity,3.093,kWh
2024-06-14 08:00:00,water,63.375,L
2024-06-14 09:00:00,electricity,2.906,kWh
2024-06-14 09:00:00,water,66.084,L
2024-06-14 10:00:00,electricity,1.901,kWh
2024-06-14 10:00:00,water,19.884,L
2024-06-14 11:00:00,electricity,1.762,kWh
2024-06-14 11:00:00,water,26.925,L
2024-06-14 12:00:00,electricity,2.049,kWh
2024-06-14 12:00:00,water,20.793,L
2024-06-14 13:00:00,electricity,1.997,kWh
2024-06-14 13:00:00,water,31.37,L
2024-06-14 14:00:00,electricity,2.05,kWh
2024-06-14 14:00:00,water,23.977,L
2024-06-14 15:00:00,electricity,2.018,kWh
2024-06-14 15:00:00,water,24.641,L
2024-06-14 16:00:00,electricity,2.08,kWh
2024-06-14 16:00:00,water,22.872,L
2024-06-14 17:00:00,electricity,4.08,kWh
2024-06-14 17:00:00,water,48.531,L
2024-06-14 18:00:00,electricity,3.766,kWh
2024-06-14 18:00:00,water,66.827,L
2024-06-14 19:00:00,electricity,3.19,kWh
2024-06-14 19:00:00,water,58.424,L
2024-06-14 20:00:00,electricity,4.05,kWh
2024-06-14 20:00:00,water,42.74,L
2024-06-14 21:00:00,electricity,4.149,kWh
2024-06-14 21:00:00,water,37.186,L
2024-06-14 22:00:00,electricity,2.604,kWh
2024-06-14 22:00:00,water,36.01,L
2024-06-14 23:00:00,electricity,1.758,kWh
2024-06-14 23:00:00,water,30.437,L
2024-06-15 00:00:00,electricity,0.664,kWh
2024-06-15 00:00:00,water,5.661,L
2024-06-15 01:00:00,electricity,0.513,kWh
2024-06-15 01:00:00,water,5.45,L
2024-06-15 02:00:00,electricity,0.684,kWh
2024-06-15 02:00:00,water,6.752,L
2024-06-15 03:00:00,electricity,0.612,kWh
2024-06-15 03:00:00,water,4.938,L
2024-06-15 04:00:00,electricity,0.773,kWh
2024-06-15 04:00:00,water,5.556,L
2024-06-15 05:00:00,electricity,0.598,kWh
2024-06-15 05:00:00,water,5.179,L
2024-06-15 06:00:00,electricity,1.75,kWh
2024-06-15 06:00:00,water,67.816,L
2024-06-15 07:00:00,electricity,2.007,kWh
2024-06-15 07:00:00,water,103.439,L
2024-06-15 08:00:00,electricity,1.69,kWh
2024-06-15 08:00:00,water,70.288,L
2024-06-15 09:00:00,electricity,2.264,kWh
2024-06-15 09:00:00,water,84.063,L
2024-06-15 10:00:00,electricity,1.285,kWh
2024-06-15 10:00:00,water,25.917,L
2024-06-15 11:00:00,electricity,1.625,kWh
2024-06-15 11:00:00,water,31.191,L
2024-06-15 12:00:00,electricity,1.283,kWh
2024-06-15 12:00:00,water,34.419,L
2024-06-15 13:00:00,electricity,1.568,kWh
2024-06-15 13:00:00,water,29.518,L
2024-06-15 14:00:00,electricity,1.886,kWh
2024-06-15 14:00:00,water,35.067,L
2024-06-15 15:00:00,electricity,1.678,kWh
2024-06-15 15:00:00,water,31.702,L
2024-06-15 16:00:00,electricity,1.48,kWh
2024-06-15 16:00:00,water,37.321,L
2024-06-15 17:00:00,electricity,2.907,kWh
2024-06-15 17:00:00,water,79.403,L
2024-06-15 18:00:00,electricity,2.921,kWh
2024-06-15 18:00:00,water,63.445,L
2024-06-15 19:00:00,electricity,3.054,kWh
2024-06-15 19:00:00,water,68.878,L
2024-06-15 20:00:00,electricity,2.517,kWh
2024-06-15 20:00:00,water,69.752,L
2024-06-15 21:00:00,electricity,3.089,kWh
2024-06-15 21:00:00,water,43.993,L
2024-06-15 22:00:00,electricity,1.182,kWh
2024-06-15 22:00:00,water,41.021,L
2024-06-15 23:00:00,electricity,1.518,kWh
2024-06-15 23:00:00,water,41.885,L
2024-06-16 00:00:00,electricity,0.616,kWh
2024-06-16 00:00:00,water,5.301,L
2024-06-16 01:00:00,electricity,0.689,kWh
2024-06-16 01:00:00,water,5.536,L
2024-06-16 02:00:00,electricity,0.649,kWh
2024-06-16 02:00:00,water,6.31,L
2024-06-16 03:00:00,electricity,0.557,kWh
2024-06-16 03:00:00,water,5.883,L
2024-06-16 04:00:00,electricity,7.442,kWh
2024-06-16 04:00:00,water,5.919,L
2024-06-16 05:00:00,electricity,0.661,kWh
2024-06-16 05:00:00,water,5.934,L
2024-06-16 06:00:00,electricity,2.089,kWh
2024-06-16 06:00:00,water,80.388,L
2024-06-16 07:00:00,electricity,1.984,kWh
2024-06-16 07:00:00,water,85.033,L
2024-06-16 08:00:00,electricity,2.005,kWh
2024-06-16 08:00:00,water,71.235,L
2024-06-16 09:00:00,electricity,2.253,kWh
2024-06-16 09:00:00,water,94.37,L
2024-06-16 10:00:00,electricity,1.536,kWh
2024-06-16 10:00:00,water,21.82,L
2024-06-16 11:00:00,electricity,1.606,kWh
2024-06-16 11:00:00,water,32.417,L
2024-06-16 12:00:00,electricity,1.972,kWh
2024-06-16 12:00:00,water,37.245,L
2024-06-16 13:00:00,electricity,1.389,kWh
2024-06-16 13:00:00,water,27.398,L
2024-06-16 14:00:00,electricity,1.32,kWh
2024-06-16 14:00:00,water,34.332,L
2024-06-16 15:00:00,electricity,1.747,kWh
2024-06-16 15:00:00,water,30.084,L
2024-06-16 16:00:00,electricity,1.51,kWh
2024-06-16 16:00:00,water,31.31,L
2024-06-16 17:00:00,electricity,2.823,kWh
2024-06-16 17:00:00,water,75.997,L
2024-06-16 18:00:00,electricity,2.688,kWh
2024-06-16 18:00:00,water,69.872,L
2024-06-16 19:00:00,electricity,2.84,kWh
2024-06-16 19:00:00,water,51.589,L
2024-06-16 20:00:00,electricity,3.382,kWh
2024-06-16 20:00:00,water,60.253,L
2024-06-16 21:00:00,electricity,3.15,kWh
2024-06-16 21:00:00,water,45.743,L
2024-06-16 22:00:00,electricity,1.76,kWh
2024-06-16 22:00:00,water,43.156,L
2024-06-16 23:00:00,electricity,1.391,kWh
2024-06-16 23:00:00,water,49.54,L
2024-06-17 00:00:00,electricity,0.701,kWh
2024-06-17 00:00:00,water,5.048,L
2024-06-17 01:00:00,electricity,0.567,kWh
2024-06-17 01:00:00,water,4.028,L
2024-06-17 02:00:00,electricity,0.728,kWh
2024-06-17 02:00:00,water,5.462,L
2024-06-17 03:00:00,electricity,0.868,kWh
2024-06-17 03:00:00,water,4.212,L
2024-06-17 04:00:00,electricity,0.833,kWh
2024-06-17 04:00:00,water,3.715,L
2024-06-17 05:00:00,electricity,0.774,kWh
2024-06-17 05:00:00,water,3.881,L
2024-06-17 06:00:00,electricity,2.568,kWh
2024-06-17 06:00:00,water,45.939,L
2024-06-17 07:00:00,electricity,2.397,kWh
2024-06-17 07:00:00,water,75.149,L
2024-06-17 08:00:00,electricity,2.627,kWh
2024-06-17 08:00:00,water,75.056,L
2024-06-17 09:00:00,electricity,2.771,kWh
2024-06-17 09:00:00,water,55.323,L
2024-06-17 10:00:00,electricity,1.66,kWh
2024-06-17 10:00:00,water,24.511,L
2024-06-17 11:00:00,electricity,2.039,kWh
2024-06-17 11:00:00,water,25.489,L
2024-06-17 12:00:00,electricity,2.165,kWh
2024-06-17 12:00:00,water,22.296,L
2024-06-17 13:00:00,electricity,1.898,kWh
2024-06-17 13:00:00,water,19.893,L
2024-06-17 14:00:00,electricity,2.119,kWh
2024-06-17 14:00:00,water,24.564,L
2024-06-17 15:00:00,electricity,2.537,kWh
2024-06-17 15:00:00,water,24.229,L
2024-06-17 16:00:00,electricity,1.959,kWh
2024-06-17 16:00:00,water,24.025,L
2024-06-17 17:00:00,electricity,3.704,kWh
2024-06-17 17:00:00,water,53.903,L
2024-06-17 18:00:00,electricity,3.301,kWh
2024-06-17 18:00:00,water,61.506,L
2024-06-17 19:00:00,electricity,3.629,kWh
2024-06-17 19:00:00,water,50.591,L
2024-06-17 20:00:00,electricity,3.728,kWh
2024-06-17 20:00:00,water,53.574,L
2024-06-17 21:00:00,electricity,3.633,kWh
2024-06-17 21:00:00,water,34.248,L
2024-06-17 22:00:00,electricity,1.778,kWh
2024-06-17 22:00:00,water,33.595,L
2024-06-17 23:00:00,electricity,2.021,kWh
2024-06-17 23:00:00,water,29.177,L
2024-06-18 00:00:00,electricity,0.908,kWh
2024-06-18 00:00:00,water,4.249,L
2024-06-18 01:00:00,electricity,0.828,kWh
2024-06-18 01:00:00,water,4.476,L
2024-06-18 02:00:00,electricity,0.868,kWh
2024-06-18 02:00:00,water,3.631,L
2024-06-18 03:00:00,electricity,0.773,kWh
2024-06-18 03:00:00,water,4.837,L
2024-06-18 04:00:00,electricity,0.851,kWh
2024-06-18 04:00:00,water,4.922,L
2024-06-18 05:00:00,electricity,0.814,kWh
2024-06-18 05:00:00,water,3.836,L
2024-06-18 06:00:00,electricity,2.329,kWh
2024-06-18 06:00:00,water,64.464,L
2024-06-18 07:00:00,electricity,2.656,kWh
2024-06-18 07:00:00,water,67.856,L
2024-06-18 08:00:00,electricity,2.319,kWh
2024-06-18 08:00:00,water,58.875,L
2024-06-18 09:00:00,electricity,2.411,kWh
2024-06-18 09:00:00,water,66.641,L
2024-06-18 10:00:00,electricity,2.017,kWh
2024-06-18 10:00:00,water,25.694,L
2024-06-18 11:00:00,electricity,2.039,kWh
2024-06-18 11:00:00,water,20.761,L
2024-06-18 12:00:00,electricity,1.745,kWh
2024-06-18 12:00:00,water,26.589,L
2024-06-18 13:00:00,electricity,2.189,kWh
2024-06-18 13:00:00,water,21.873,L
2024-06-18 14:00:00,electricity,2.093,kWh
2024-06-18 14:00:00,water,28.04,L
2024-06-18 15:00:00,electricity,1.84,kWh
2024-06-18 15:00:00,water,23.17,L
2024-06-18 16:00:00,electricity,1.676,kWh
2024-06-18 16:00:00,water,24.712,L
2024-06-18 17:00:00,electricity,3.512,kWh
2024-06-18 17:00:00,water,61.145,L
2024-06-18 18:00:00,electricity,3.405,kWh
2024-06-18 18:00:00,water,55.627,L
2024-06-18 19:00:00,electricity,3.604,kWh
2024-06-18 19:00:00,water,45.699,L
2024-06-18 20:00:00,electricity,3.435,kWh
2024-06-18 20:00:00,water,46.106,L
2024-06-18 21:00:00,electricity,2.849,kWh
2024-06-18 21:00:00,water,29.235,L
2024-06-18 22:00:00,electricity,1.903,kWh
2024-06-18 22:00:00,water,32.992,L
2024-06-18 23:00:00,electricity,1.919,kWh
2024-06-18 23:00:00,water,32.854,L
2024-06-19 00:00:00,electricity,0.842,kWh
2024-06-19 00:00:00,water,3.775,L
2024-06-19 01:00:00,electricity,0.737,kWh
2024-06-19 01:00:00,water,3.612,L
2024-06-19 02:00:00,electricity,0.925,kWh
2024-06-19 02:00:00,water,4.342,L
2024-06-19 03:00:00,electricity,0.641,kWh
2024-06-19 03:00:00,water,4.108,L
2024-06-19 04:00:00,electricity,0.896,kWh
2024-06-19 04:00:00,water,5.287,L
2024-06-19 05:00:00,electricity,0.774,kWh
2024-06-19 05:00:00,water,4.218,L
2024-06-19 06:00:00,electricity,2.795,kWh
2024-06-19 06:00:00,water,76.716,L
2024-06-19 07:00:00,electricity,2.595,kWh
2024-06-19 07:00:00,water,54.152,L
2024-06-19 08:00:00,electricity,2.867,kWh
2024-06-19 08:00:00,water,51.107,L
2024-06-19 09:00:00,electricity,2.474,kWh
2024-06-19 09:00:00,water,54.532,L
2024-06-19 10:00:00,electricity,1.762,kWh
2024-06-19 10:00:00,water,28.796,L
2024-06-19 11:00:00,electricity,2.261,kWh
2024-06-19 11:00:00,water,30.51,L
2024-06-19 12:00:00,electricity,1.958,kWh
2024-06-19 12:00:00,water,22.835,L
2024-06-19 13:00:00,electricity,2.024,kWh
2024-06-19 13:00:00,water,23.807,L
2024-06-19 14:00:00,electricity,2.224,kWh
2024-06-19 14:00:00,water,21.665,L
2024-06-19 15:00:00,electricity,1.776,kWh
2024-06-19 15:00:00,water,19.722,L
2024-06-19 16:00:00,electricity,2.098,kWh
2024-06-19 16:00:00,water,27.372,L
2024-06-19 17:00:00,electricity,3.354,kWh
2024-06-19 17:00:00,water,53.905,L
2024-06-19 18:00:00,electricity,3.517,kWh
2024-06-19 18:00:00,water,52.566,L
2024-06-19 19:00:00,electricity,3.59,kWh
2024-06-19 19:00:00,water,43.68,L
2024-06-19 20:00:00,electricity,3.029,kWh
2024-06-19 20:00:00,water,62.832,L
2024-06-19 21:00:00,electricity,3.286,kWh
2024-06-19 21:00:00,water,29.597,L
2024-06-19 22:00:00,electricity,2.248,kWh
2024-06-19 22:00:00,water,33.517,L
2024-06-19 23:00:00,electricity,2.155,kWh
2024-06-19 23:00:00,water,26.002,L
2024-06-20 00:00:00,electricity,0.787,kWh
2024-06-20 00:00:00,water,4.104,L
2024-06-20 01:00:00,electricity,0.811,kWh
2024-06-20 01:00:00,water,4.347,L
2024-06-20 02:00:00,electricity,0.769,kWh
2024-06-20 02:00:00,water,4.365,L
2024-06-20 03:00:00,electricity,0.899,kWh
2024-06-20 03:00:00,water,4.278,L
2024-06-20 04:00:00,electricity,0.776,kWh
2024-06-20 04:00:00,water,4.449,L
2024-06-20 05:00:00,electricity,0.81,kWh
2024-06-20 05:00:00,water,3.63,L
2024-06-20 06:00:00,electricity,2.869,kWh
2024-06-20 06:00:00,water,64.492,L
2024-06-20 07:00:00,electricity,2.374,kWh
2024-06-20 07:00:00,water,63.86,L
2024-06-20 08:00:00,electricity,2.975,kWh
2024-06-20 08:00:00,water,64.751,L
2024-06-20 09:00:00,electricity,2.18,kWh
2024-06-20 09:00:00,water,63.547,L
2024-06-20 10:00:00,electricity,2.303,kWh
2024-06-20 10:00:00,water,21.35,L
2024-06-20 11:00:00,electricity,1.906,kWh
2024-06-20 11:00:00,water,21.215,L
2024-06-20 12:00:00,electricity,1.932,kWh
2024-06-20 12:00:00,water,18.504,L
2024-06-20 13:00:00,electricity,1.606,kWh
2024-06-20 13:00:00,water,27.672,L
2024-06-20 14:00:00,electricity,1.89,kWh
2024-06-20 14:00:00,water,27.703,L
2024-06-20 15:00:00,electricity,1.774,kWh
2024-06-20 15:00:00,water,27.751,L
2024-06-20 16:00:00,electricity,1.86,kWh
2024-06-20 16:00:00,water,26.128,L
2024-06-20 17:00:00,electricity,3.515,kWh
2024-06-20 17:00:00,water,39.061,L
2024-06-20 18:00:00,electricity,3.905,kWh
2024-06-20 18:00:00,water,46.032,L
2024-06-20 19:00:00,electricity,3.638,kWh
2024-06-20 19:00:00,water,53.574,L
2024-06-20 20:00:00,electricity,3.674,kWh
2024-06-20 20:00:00,water,53.354,L
2024-06-20 21:00:00,electricity,3.174,kWh
2024-06-20 21:00:00,water,30.658,L
2024-06-20 22:00:00,electricity,1.806,kWh
2024-06-20 22:00:00,water,32.895,L
2024-06-20 23:00:00,electricity,2.336,kWh
2024-06-20 23:00:00,water,31.544,L
2024-06-21 00:00:00,electricity,0.734,kWh
2024-06-21 00:00:00,water,4.261,L
2024-06-21 01:00:00,electricity,0.923,kWh
2024-06-21 01:00:00,water,3.878,L
2024-06-21 02:00:00,electricity,0.773,kWh
2024-06-21 02:00:00,water,4.695,L
2024-06-21 03:00:00,electricity,0.792,kWh
2024-06-21 03:00:00,water,3.983,L
2024-06-21 04:00:00,electricity,0.877,kWh
2024-06-21 04:00:00,water,3.529,L
2024-06-21 05:00:00,electricity,0.893,kWh
2024-06-21 05:00:00,water,3.811,L
2024-06-21 06:00:00,electricity,2.545,kWh
2024-06-21 06:00:00,water,60.366,L
2024-06-21 07:00:00,electricity,2.474,kWh
2024-06-21 07:00:00,water,70.515,L
2024-06-21 08:00:00,electricity,2.56,kWh
2024-06-21 08:00:00,water,62.68,L
2024-06-21 09:00:00,electricity,2.661,kWh
2024-06-21 09:00:00,water,61.593,L
2024-06-21 10:00:00,electricity,2.156,kWh
2024-06-21 10:00:00,water,21.424,L
2024-06-21 11:00:00,electricity,1.981,kWh
2024-06-21 11:00:00,water,27.575,L
2024-06-21 12:00:00,electricity,2.103,kWh
2024-06-21 12:00:00,water,23.228,L
2024-06-21 13:00:00,electricity,2.304,kWh
2024-06-21 13:00:00,water,24.898,L
2024-06-21 14:00:00,electricity,2.055,kWh
2024-06-21 14:00:00,water,29.676,L
2024-06-21 15:00:00,electricity,2.042,kWh
2024-06-21 15:00:00,water,26.739,L
2024-06-21 16:00:00,electricity,1.679,kWh
2024-06-21 16:00:00,water,20.276,L
2024-06-21 17:00:00,electricity,2.626,kWh
2024-06-21 17:00:00,water,41.352,L
2024-06-21 18:00:00,electricity,3.702,kWh
2024-06-21 18:00:00,water,52.095,L
2024-06-21 19:00:00,electricity,3.53,kWh
2024-06-21 19:00:00,water,44.86,L
2024-06-21 20:00:00,electricity,3.381,kWh
2024-06-21 20:00:00,water,56.586,L
2024-06-21 21:00:00,electricity,3.651,kWh
2024-06-21 21:00:00,water,31.66,L
2024-06-21 22:00:00,electricity,1.968,kWh
2024-06-21 22:00:00,water,32.125,L
2024-06-21 23:00:00,electricity,2.203,kWh
2024-06-21 23:00:00,water,28.829,L
2024-06-22 00:00:00,electricity,0.654,kWh
2024-06-22 00:00:00,water,6.601,L
2024-06-22 01:00:00,electricity,0.6,kWh
2024-06-22 01:00:00,water,7.322,L
2024-06-22 02:00:00,electricity,0.712,kWh
2024-06-22 02:00:00,water,5.277,L
2024-06-22 03:00:00,electricity,0.634,kWh
2024-06-22 03:00:00,water,5.691,L
2024-06-22 04:00:00,electricity,0.682,kWh
2024-06-22 04:00:00,water,5.524,L
2024-06-22 05:00:00,electricity,0.617,kWh
2024-06-22 05:00:00,water,5.29,L
2024-06-22 06:00:00,electricity,1.969,kWh
2024-06-22 06:00:00,water,73.722,L
2024-06-22 07:00:00,electricity,2.124,kWh
2024-06-22 07:00:00,water,71.237,L
2024-06-22 08:00:00,electricity,2.109,kWh
2024-06-22 08:00:00,water,70.739,L
2024-06-22 09:00:00,electricity,2.207,kWh
2024-06-22 09:00:00,water,85.883,L
2024-06-22 10:00:00,electricity,1.576,kWh
2024-06-22 10:00:00,water,30.717,L
2024-06-22 11:00:00,electricity,1.323,kWh
2024-06-22 11:00:00,water,22.624,L
2024-06-22 12:00:00,electricity,1.55,kWh
2024-06-22 12:00:00,water,34.509,L
2024-06-22 13:00:00,electricity,1.749,kWh
2024-06-22 13:00:00,water,32.61,L
2024-06-22 14:00:00,electricity,1.572,kWh
2024-06-22 14:00:00,water,38.054,L
2024-06-22 15:00:00,electricity,1.58,kWh
2024-06-22 15:00:00,water,34.227,L
2024-06-22 16:00:00,electricity,1.78,kWh
2024-06-22 16:00:00,water,26.947,L
2024-06-22 17:00:00,electricity,2.708,kWh
2024-06-22 17:00:00,water,49.989,L
2024-06-22 18:00:00,electricity,2.466,kWh
2024-06-22 18:00:00,water,62.358,L
2024-06-22 19:00:00,electricity,2.869,kWh
2024-06-22 19:00:00,water,63.13,L
2024-06-22 20:00:00,electricity,2.775,kWh
2024-06-22 20:00:00,water,75.974,L
2024-06-22 21:00:00,electricity,2.634,kWh
2024-06-22 21:00:00,water,40.906,L
2024-06-22 22:00:00,electricity,1.592,kWh
2024-06-22 22:00:00,water,46.521,L
2024-06-22 23:00:00,electricity,1.7,kWh
2024-06-22 23:00:00,water,34.44,L
2024-06-23 00:00:00,electricity,0.647,kWh
2024-06-23 00:00:00,water,6.092,L
2024-06-23 01:00:00,electricity,0.668,kWh
2024-06-23 01:00:00,water,5.932,L
2024-06-23 02:00:00,electricity,0.766,kWh
2024-06-23 02:00:00,water,4.138,L
2024-06-23 03:00:00,electricity,0.626,kWh
2024-06-23 03:00:00,water,6.327,L
2024-06-23 04:00:00,electricity,0.666,kWh
2024-06-23 04:00:00,water,5.521,L
2024-06-23 05:00:00,electricity,0.615,kWh
2024-06-23 05:00:00,water,5.717,L
2024-06-23 06:00:00,electricity,1.928,kWh
2024-06-23 06:00:00,water,73.4,L
2024-06-23 07:00:00,electricity,1.983,kWh
2024-06-23 07:00:00,water,94.433,L
2024-06-23 08:00:00,electricity,2.005,kWh
2024-06-23 08:00:00,water,70.245,L
2024-06-23 09:00:00,electricity,2.182,kWh
2024-06-23 09:00:00,water,90.078,L
2024-06-23 10:00:00,electricity,2.001,kWh
2024-06-23 10:00:00,water,35.986,L
2024-06-23 11:00:00,electricity,1.504,kWh
2024-06-23 11:00:00,water,28.93,L
2024-06-23 12:00:00,electricity,1.553,kWh
2024-06-23 12:00:00,water,40.557,L
2024-06-23 13:00:00,electricity,1.61,kWh
2024-06-23 13:00:00,water,33.67,L
2024-06-23 14:00:00,electricity,1.684,kWh
2024-06-23 14:00:00,water,35.331,L
2024-06-23 15:00:00,electricity,1.663,kWh
2024-06-23 15:00:00,water,26.757,L
2024-06-23 16:00:00,electricity,1.828,kWh
2024-06-23 16:00:00,water,41.085,L
2024-06-23 17:00:00,electricity,2.208,kWh
2024-06-23 17:00:00,water,58.221,L
2024-06-23 18:00:00,electricity,2.22,kWh
2024-06-23 18:00:00,water,76.644,L
2024-06-23 19:00:00,electricity,2.771,kWh
2024-06-23 19:00:00,water,60.103,L
2024-06-23 20:00:00,electricity,3.236,kWh
2024-06-23 20:00:00,water,63.18,L
2024-06-23 21:00:00,electricity,2.459,kWh
2024-06-23 21:00:00,water,44.826,L
2024-06-23 22:00:00,electricity,1.133,kWh
2024-06-23 22:00:00,water,45.999,L
2024-06-23 23:00:00,electricity,1.713,kWh
2024-06-23 23:00:00,water,34.703,L
2024-06-24 00:00:00,electricity,0.811,kWh
2024-06-24 00:00:00,water,4.75,L
2024-06-24 01:00:00,electricity,0.706,kWh
2024-06-24 01:00:00,water,4.727,L
2024-06-24 02:00:00,electricity,0.714,kWh
2024-06-24 02:00:00,water,3.727,L
2024-06-24 03:00:00,electricity,0.715,kWh
2024-06-24 03:00:00,water,5.006,L
2024-06-24 04:00:00,electricity,0.801,kWh
2024-06-24 04:00:00,water,3.466,L
2024-06-24 05:00:00,electricity,0.742,kWh
2024-06-24 05:00:00,water,3.885,L
2024-06-24 06:00:00,electricity,2.701,kWh
2024-06-24 06:00:00,water,66.621,L
2024-06-24 07:00:00,electricity,1.839,kWh
2024-06-24 07:00:00,water,56.547,L
2024-06-24 08:00:00,electricity,2.353,kWh
2024-06-24 08:00:00,water,64.994,L
2024-06-24 09:00:00,electricity,2.284,kWh
2024-06-24 09:00:00,water,64.823,L
2024-06-24 10:00:00,electricity,1.929,kWh
2024-06-24 10:00:00,water,24.634,L
2024-06-24 11:00:00,electricity,1.873,kWh
2024-06-24 11:00:00,water,27.717,L
2024-06-24 12:00:00,electricity,2.138,kWh
2024-06-24 12:00:00,water,24.509,L
2024-06-24 13:00:00,electricity,1.612,kWh
2024-06-24 13:00:00,water,25.9,L
2024-06-24 14:00:00,electricity,1.989,kWh
2024-06-24 14:00:00,water,28.667,L
2024-06-24 15:00:00,electricity,2.091,kWh
2024-06-24 15:00:00,water,27.591,L
2024-06-24 16:00:00,electricity,2.348,kWh
2024-06-24 16:00:00,water,27.577,L
2024-06-24 17:00:00,electricity,3.392,kWh
2024-06-24 17:00:00,water,45.26,L
2024-06-24 18:00:00,electricity,3.68,kWh
2024-06-24 18:00:00,water,55.806,L
2024-06-24 19:00:00,electricity,2.921,kWh
2024-06-24 19:00:00,water,46.965,L
2024-06-24 20:00:00,electricity,2.712,kWh
2024-06-24 20:00:00,water,44.427,L
2024-06-24 21:00:00,electricity,3.865,kWh
2024-06-24 21:00:00,water,31.229,L
2024-06-24 22:00:00,electricity,1.979,kWh
2024-06-24 22:00:00,water,28.082,L
2024-06-24 23:00:00,electricity,2.213,kWh
2024-06-24 23:00:00,water,34.489,L
